fire_name,centroid_lat,centroid_lon,asset_weight,fetch_radius_m,amenity,building,landuse
ALMEDA DRIVE,42.35497866498438,-122.90451678654757,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.35477020564963,-122.90460730272106,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.35478185,-122.90444260000001,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.35663313276479,-122.90444426243276,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.35750349046469,-122.90423799497896,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.35251197177181,-122.90638623192034,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.326451395910404,-122.87146567893936,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32663772346272,-122.87148224942688,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.327118015787335,-122.87213933164044,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32739822702382,-122.87240732024699,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.311279776137205,-122.86704900147937,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.312115446436316,-122.86684305617891,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3125621321466,-122.86660412483974,2.0,37100.0,social_facility,commercial,
ALMEDA DRIVE,42.31200190639131,-122.86680606970249,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31211441704888,-122.86712184396926,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31245747504229,-122.86689067082767,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.335182378539145,-122.8638779534752,4.0,37100.0,,,residential
ALMEDA DRIVE,42.335252647626824,-122.86268733570529,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.335194137753035,-122.86524990045783,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33598914613219,-122.86525074541599,8.0,37100.0,school,,
ALMEDA DRIVE,42.336599660817356,-122.86525037588135,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33743946438635,-122.86417714906086,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33673337143208,-122.86685355142016,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33517034024296,-122.86686838775542,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.33746780293712,-122.8668476352668,4.0,37100.0,,,residential
ALMEDA DRIVE,42.34201585267815,-122.9013052964376,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.34203945000001,-122.90147505000002,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.339514556321184,-122.89713917476622,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.3398576218362,-122.89799124527477,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33996785000001,-122.89804180000003,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.34019019821015,-122.89464402531456,2.0,37100.0,cafe,commercial,
ALMEDA DRIVE,42.33994765,-122.89389329999999,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33937875748917,-122.89510662525653,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33827705000001,-122.89547855,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33807046602999,-122.8926261123724,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33772668344778,-122.89297739417826,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33782202839268,-122.89198175288338,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33830021705242,-122.89063522624336,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33898827554421,-122.89104147079385,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.338694399999994,-122.8914163,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.3385603912773,-122.89176377393677,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33873706301312,-122.89230950329404,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.339068652166574,-122.89251326153506,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33899494758776,-122.89183322416609,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.339343050000004,-122.8921621,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33902389999999,-122.89146165000001,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.339235234729884,-122.89126035352095,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.338962379778266,-122.89136341443246,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33957743948596,-122.8917910256782,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.339786,-122.8920544,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.34003589999999,-122.89188844999998,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.34039279354719,-122.89259246693555,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33573591475031,-122.89281385831686,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33579645355434,-122.89334612900464,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33690104523856,-122.88882918531914,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.335622056866306,-122.88781965443076,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33506752808345,-122.88811837585304,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.335300274549965,-122.88827169461995,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33552525000001,-122.88788534999999,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3350054679254,-122.88725224114586,2.0,37100.0,cafe,commercial,
ALMEDA DRIVE,42.334228918677375,-122.88744472143979,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33426108901457,-122.88832593401924,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.333831807262456,-122.88831916340092,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33399931694643,-122.88868801134032,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.333819193807976,-122.88891956193298,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33389360756567,-122.88810557833122,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.3340027424958,-122.88743231699623,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33429445000001,-122.88711905,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33417187489904,-122.88711891427893,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.335036875361986,-122.88662495979862,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33548775555916,-122.88633128400329,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33532705162395,-122.88617457505892,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3356279781286,-122.88635571415197,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33571285457943,-122.88521340505928,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.335160496458734,-122.8850493881624,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.336417528798414,-122.88516042954004,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33672189999999,-122.8873269,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33799794505347,-122.88866227706019,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.33914927792648,-122.88871911909656,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.338286403048556,-122.88697877483109,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.331838378091085,-122.88796011905461,8.0,37100.0,school,,
ALMEDA DRIVE,42.33255606726907,-122.89120819541179,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32903804057258,-122.88188293229423,8.0,37100.0,school,,
ALMEDA DRIVE,42.32425323643211,-122.90852723815702,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32407341426581,-122.90824155333328,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324115710741694,-122.908074924986,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324196650000005,-122.90807485,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3244210501958,-122.90806454431583,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32410792931096,-122.90787749769451,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32468007438377,-122.90782225514694,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32508098265641,-122.9077406507048,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3252470799692,-122.90792167130945,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32554265,-122.9078541,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32501765631806,-122.90744187512217,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32505939832978,-122.90728402476299,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323486949999996,-122.9076159,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32312290027286,-122.90698967770297,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323351054989594,-122.9070992249532,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323375874739355,-122.90719775701503,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3228392747502,-122.90703518417212,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323506566993395,-122.90708985893099,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32505636908767,-122.90939643701097,8.0,37100.0,school,,
ALMEDA DRIVE,42.323598667102026,-122.90931860990969,2.0,37100.0,cafe,commercial,
ALMEDA DRIVE,42.324812485703504,-122.90707517633402,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32478956847083,-122.90645458241889,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.3242739,-122.9064853,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.325073403496184,-122.9064408530421,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32556269441496,-122.90644213648503,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32586182908586,-122.90605592550872,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32586253543954,-122.90529846337967,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.325490768111585,-122.90545374432226,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.325695023431614,-122.90735970330098,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32554112916298,-122.90731014477568,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32586531946027,-122.90761200580121,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32594384685123,-122.90745711041586,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32605424354245,-122.90753087365775,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32427141999002,-122.90750375553466,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324248650167114,-122.90717572770235,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324082810452005,-122.90678312822857,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32477842042704,-122.90602239085263,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32547785,-122.90680465,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32508655804866,-122.90591359179257,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.325552450336936,-122.90591341419083,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32481845334921,-122.90545079482871,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32444571804175,-122.90529391853309,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.323958456021934,-122.90475189062897,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32397084809528,-122.90490913550471,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324218436632066,-122.90496103593964,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3243868,-122.90495260000002,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32454187562304,-122.90496427357505,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3245879,-122.90496540000002,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32466735886056,-122.90473779440997,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323097818680964,-122.90528611374137,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32309950351172,-122.9049763249915,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.322812502212884,-122.90500629610014,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32280905136215,-122.90534503959164,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32263064458546,-122.90531329586771,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32263112652275,-122.90497766091724,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32234077687815,-122.90504297523422,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.322710599318334,-122.90582988697662,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.3226700652105,-122.901113093654,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.322773389916904,-122.90350309931858,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323394995608915,-122.90270159780741,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32330435479402,-122.90438035021968,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32305667084983,-122.90428472094055,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32314103075816,-122.90394537604634,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32061139582586,-122.9075446106132,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3206482255578,-122.90815191413473,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.320594153027145,-122.90862801216801,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3209739288513,-122.90850165128435,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.321123067439416,-122.90852165275531,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32105627052983,-122.90797749122899,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.321056399338026,-122.90774803867497,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32101865,-122.90758389999998,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.321469400000005,-122.90779795000002,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32146879999999,-122.90797380000001,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32144462275799,-122.90822187287004,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32149190883933,-122.90854227964668,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32149522727344,-122.90876360854968,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32175755916022,-122.90805657908649,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.321932751649,-122.90790662465415,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32174177514074,-122.90874248073324,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32187160512009,-122.90851601375662,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.322135741216464,-122.9085067501099,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.322236901837606,-122.90809567354377,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32222215456667,-122.90786833308873,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32225055614451,-122.90826663357231,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3222661,-122.90842745,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32259767460408,-122.9081919328246,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324162575354734,-122.90415141183516,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323928246144845,-122.9042018454593,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3240363,-122.90439009999999,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32400363941114,-122.90430107451631,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32406737491908,-122.9040069372871,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3239195444126,-122.90398875655339,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32386844102238,-122.90364552380683,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323947381900396,-122.90325512637965,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32420560539496,-122.90305007455963,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3243344735124,-122.90317494532077,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32441422487635,-122.90301054028672,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32453079131634,-122.9030993425409,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32447682497199,-122.90257342699005,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323922928468576,-122.90226387038003,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324374658080366,-122.90226827321005,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324620248883356,-122.90215262300218,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324675553911064,-122.90214727538388,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32380583384836,-122.90148283114938,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32273824999999,-122.90161735,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32242225,-122.90164589999999,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32222395187372,-122.90086207527588,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32247374666356,-122.89986178994694,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32299547397798,-122.8999514502928,2.0,37100.0,car_wash,commercial,
ALMEDA DRIVE,42.3234210048534,-122.89992846792201,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.32342108382431,-122.90050010266161,2.0,37100.0,fast_food,commercial,
ALMEDA DRIVE,42.32323219636789,-122.8993643468255,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32325412880005,-122.89896009985449,2.0,37100.0,fast_food,commercial,
ALMEDA DRIVE,42.32331886459431,-122.8985091216479,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32308754227318,-122.89847336278005,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32320880772728,-122.89840633951046,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32314391030179,-122.89830527525962,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32301827460159,-122.89826346236143,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32329553942126,-122.89817658913404,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.323328464996315,-122.89716884318524,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.32443193508609,-122.89780971819535,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32403667508129,-122.897857811143,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32413825295939,-122.89690326283734,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32506891520336,-122.8981765356481,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32568675805358,-122.8977531936965,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32570885016933,-122.89848247389423,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.325737851774264,-122.89865813857324,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32560602745316,-122.89829494951779,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32541055,-122.89802215,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3254317,-122.8985211,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.325245100000004,-122.8985193,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32501608336561,-122.8985983998991,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32503695,-122.89883505,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32505578689256,-122.89899822658458,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.325238324529174,-122.89878751950965,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32537386584871,-122.89891108695505,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32529995,-122.89875395,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32538092741971,-122.89870359757877,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32549218626901,-122.89874868891636,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32616915365074,-122.89794046371665,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324883250000006,-122.89766415000001,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32490596219197,-122.89954994951354,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323859489577096,-122.90010918653059,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32389011055341,-122.9009569495931,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32238664481716,-122.89610976177492,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32237347169698,-122.89582482460325,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.322386431259325,-122.89554039440013,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32237305260722,-122.89525572387947,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.322384356875716,-122.89497396300108,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32237356367684,-122.89468896398307,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32300495387199,-122.89579772468845,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32328620543678,-122.89634325423711,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32334000984619,-122.89590270151572,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32342477582203,-122.89573967167412,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32338578174051,-122.89535297537664,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323415445585745,-122.89521346952468,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.322744373001576,-122.89490088113628,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32347088846293,-122.89423608097042,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323521400000004,-122.8939116,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.32409967484037,-122.89465906893662,2.0,37100.0,fast_food,commercial,
ALMEDA DRIVE,42.32406555004154,-122.89510449994428,2.0,37100.0,car_wash,commercial,
ALMEDA DRIVE,42.32410521151409,-122.89551100072062,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32410247388601,-122.89571913757534,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324208675112146,-122.89510137325342,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32380547408989,-122.89508476817797,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32397280087777,-122.89624816047409,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323983236262634,-122.89649430026893,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32411392362943,-122.89640061867644,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324213650213245,-122.89626381019762,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32384882651569,-122.89376813295846,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32442912420537,-122.89308677649288,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.324368285119746,-122.89527800745977,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323422468418215,-122.89061077193689,2.0,37100.0,cafe,commercial,
ALMEDA DRIVE,42.32345547491548,-122.8927666401043,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.323533000000005,-122.89237010000001,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32490168113774,-122.89358254758042,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32390205638975,-122.89215559316138,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32647532789161,-122.90156122628215,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32637177718212,-122.90191251890911,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.326371393424594,-122.90241868023192,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32659560091971,-122.90219110962195,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32637117301659,-122.90291091831466,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32636593630357,-122.90341966658104,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.326452105074004,-122.9037722288315,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32659515390575,-122.90314077393457,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.32389885074016,-122.88744022495874,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.32347537681227,-122.88612364938126,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.32353055574781,-122.88635157925754,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32343422513133,-122.88631180988673,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3278451721885,-122.89861715706417,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32797616704941,-122.89815989756225,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.328210076641845,-122.89863012385736,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32824567497712,-122.8983112605251,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32810010000001,-122.89809890000001,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.327843148732846,-122.89597808853905,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32744797484512,-122.89663996323642,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32737583824244,-122.89700229628407,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32635624157361,-122.89679352444156,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32727240000001,-122.89561705000001,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32706757252624,-122.89637035853403,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32708486732574,-122.89622758403262,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.327175049999994,-122.89646854999998,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.312567302342835,-122.89845015563722,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31263046301588,-122.89891064584639,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31266232474102,-122.89877884791838,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31324585,-122.89867819999999,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.313305063620504,-122.89889487591378,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31326676719725,-122.89839066461245,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31289650807882,-122.89842149512977,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.312754897109976,-122.89846823637792,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31288509706789,-122.89813195051131,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31255331677948,-122.89901236655251,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31283010497048,-122.89916137493614,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31196961875197,-122.89381076556151,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.31181519999999,-122.89378099999998,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.312560809087515,-122.88793472599342,9.0,37100.0,fire_station,yes,
ALMEDA DRIVE,42.31259056400071,-122.88727030425683,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31265154734302,-122.8831043130626,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.311929161167,-122.88176196994213,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31241821300739,-122.88068757178404,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3123264935632,-122.88171347473683,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.312594444971744,-122.88164879043666,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.312632202160316,-122.88186590698572,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.312086040764655,-122.8785206821343,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31255592465811,-122.87798160690791,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.312485311519076,-122.87932133309589,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31252595,-122.87948275000001,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.312719294472785,-122.87967763632282,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.313197050208665,-122.87708338822746,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.19711002461781,-122.71243622167981,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.19711002461781,-122.71243622167981,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.196816532072084,-122.71143751917845,2.0,37100.0,post_office,commercial,
ALMEDA DRIVE,42.19655224327651,-122.71031217949883,7.0,37100.0,clinic,yes,
ALMEDA DRIVE,42.19673306297171,-122.71086892751546,2.0,37100.0,,commercial,
